ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label,Masks
cjv7wwlvoqqlu0a16jfno8vko,cjuaxrtnmvwl30bqpkf6bdhi1,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2Fe7c4dae9-4580-f490-aeb8-3b3ef9d50ffa-img_2125.png,Skip,thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1556877903000,1556877903000,25.157,img_2125.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjv7wwlvoqqlu0a16jfno8vko,
cjv7wxe1mq5b608032qsb57qj,cjuaxrtnmvwl70bqpsrbc7syi,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2F3fcf4aff-fa16-e6a1-ec8c-6879a0beafe0-img_2126.png,"{""bild_enthaelt_ampfer"":""nein""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1556877939000,1556877939000,35.801,img_2126.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjv7wxe1mq5b608032qsb57qj,
cjv7wy4f3qj9a0961b2g4nk11,cjuaxrtnmvwlb0bqpmlt72esv,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2F7b84e9ab-513a-9c82-78bd-1f74482a11cf-img_2127.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":1332,""y"":28}}],""Ampfer"":[{""geometry"":[{""x"":1474,""y"":61},{""x"":1203,""y"":61},{""x"":1203,""y"":0},{""x"":1474,""y"":0}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1556877973000,1560850678000,29.564,img_2127.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjv7wy4f3qj9a0961b2g4nk11,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2N3d5NGYzcWo5YTA5NjFiMmc0bmsxMSIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0.CG9-BZrRvzN_oGiwsMBd63WaLk6eX2fBwvSc6AxkLTg""}"
cjv7x93fcqsqf09610bob24bb,cjuaxrtnmvwlf0bqpslmnea22,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2F78b4607e-75ac-1d21-33b0-d7e510a3d02d-img_2128.png,"{""bild_enthaelt_ampfer"":""nein""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1556878485000,1556878485000,9.071,img_2128.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjv7x93fcqsqf09610bob24bb,
cjv7xb5adqd2g0878r7qxxm6o,cjuaxrtnmvwlj0bqpise4j2ap,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2F7cb21fb0-ffb1-d990-dea2-870c3adfc73e-img_2129.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":844,""y"":318}}],""Ampfer"":[{""geometry"":[{""x"":957,""y"":416},{""x"":729,""y"":416},{""x"":729,""y"":216},{""x"":957,""y"":216}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1556878581000,1557323189000,53.71,img_2129.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjv7xb5adqd2g0878r7qxxm6o,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2N3hiNWFkcWQyZzA4NzhyN3F4eG02byIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0.uwtwTRz5U38TzYITcllyV3bKse4Z_ORI0zMI4D5Esnw""}"
cjv7xgs8ur29u0917wr0bneml,cjuaxrtnmvwln0bqp76vxbblz,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2Ff51c7706-f1ae-cd6d-469c-01b81c925d26-img_2130.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":783,""y"":507}}],""Ampfer"":[{""geometry"":[{""x"":720,""y"":455},{""x"":720,""y"":556},{""x"":847,""y"":556},{""x"":847,""y"":455}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1556878844000,1557323172000,53.099,img_2130.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjv7xgs8ur29u0917wr0bneml,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2N3hnczh1cjI5dTA5MTd3cjBibmVtbCIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0.dCho8AsF13hKH-9b2RBsdKX5SSFEq7F58vrwUuxtsuA""}"
cjvxqfoel7zsz0866872sg2zy,cjuaxrtnmvwlr0bqpxp4gtulq,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2F69eb362c-3f8d-0725-e129-38b3175cd3d9-img_2131.png,"{""bild_enthaelt_ampfer"":""nein""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1558439156000,1558439156000,14.373,img_2131.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjvxqfoel7zsz0866872sg2zy,
cjvxqghui802s08669925u8qu,cjuaxrtnmvwlv0bqpyqm4v1xh,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2F8723e918-d802-4b41-209b-1fcabcf7c51c-img_2132.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":825,""y"":366}}],""Ampfer"":[{""geometry"":[{""x"":699,""y"":240},{""x"":699,""y"":479},{""x"":947,""y"":479},{""x"":947,""y"":240}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1558439194000,1560850652000,37.465,img_2132.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjvxqghui802s08669925u8qu,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2eHFnaHVpODAyczA4NjY5OTI1dThxdSIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0._6wFxp-hy8p_8h04L91w9HoSFcqxUbC2wG3fQN9BaMY""}"
cjvxqjdvo7vgc0a70is6qcavo,cjuaxrtnmvwlz0bqpxl4cejcc,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2Fe70ee66d-b431-a50f-edb5-31ed0509876f-img_2133.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":757,""y"":585}},{""geometry"":{""x"":803,""y"":758}}],""Ampfer"":[{""geometry"":[{""x"":612,""y"":409},{""x"":612,""y"":764},{""x"":884,""y"":764},{""x"":884,""y"":409}]},{""geometry"":[{""x"":700,""y"":669},{""x"":700,""y"":834},{""x"":908,""y"":834},{""x"":908,""y"":669}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1558439329000,1560850637000,133.732,img_2133.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjvxqjdvo7vgc0a70is6qcavo,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2eHFqZHZvN3ZnYzBhNzBpczZxY2F2byIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0.hAeRJ0t-DQziAgi7gEkNBVom5Alsn2737G0qEwNrPgo""}"
cjvxqjlaa73yx0a082r5w9o30,cjuaxrtnmvwm30bqpiobg601o,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2Fd29cf48f-dbac-b5dc-9ff5-eb74f408f0e7-img_2134.png,"{""bild_enthaelt_ampfer"":""nein""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1558439338000,1558439338000,8.967,img_2134.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjvxqjlaa73yx0a082r5w9o30,
cjvxqmhlx814d080444eh2e60,cjuaxrtnmvwm70bqphldn0nhh,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2F9b80860f-6174-043d-1d1e-f14ec90563d6-img_2135.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":547,""y"":507}},{""geometry"":{""x"":1009,""y"":365}},{""geometry"":{""x"":344,""y"":906}},{""geometry"":{""x"":1222,""y"":1010}}],""Ampfer"":[{""geometry"":[{""x"":428,""y"":259},{""x"":428,""y"":763},{""x"":699,""y"":763},{""x"":699,""y"":259}]},{""geometry"":[{""x"":1238,""y"":499},{""x"":779,""y"":499},{""x"":779,""y"":233},{""x"":1238,""y"":233}]},{""geometry"":[{""x"":379,""y"":987},{""x"":313,""y"":987},{""x"":313,""y"":811},{""x"":379,""y"":811}]},{""geometry"":[{""x"":1428,""y"":1020},{""x"":1107,""y"":1020},{""x"":1107,""y"":880},{""x"":1428,""y"":880}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1558439473000,1560850587000,134.127,img_2135.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjvxqmhlx814d080444eh2e60,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2eHFtaGx4ODE0ZDA4MDQ0NGVoMmU2MCIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0.BXcrXOHLSPDtLjquEvm7PJnshwlxzJ7vd7cseBTZtrI""}"
cjvxqo84875es0a08xz963hu6,cjuaxrtnmvwmb0bqpj3qth8ap,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2Ff2c0da7d-cd85-d980-722c-6ccfaddc37f8-img_2136.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":130,""y"":426}},{""geometry"":{""x"":721,""y"":960}}],""Ampfer"":[{""geometry"":[{""x"":15,""y"":233},{""x"":15,""y"":621},{""x"":234,""y"":621},{""x"":234,""y"":233}]},{""geometry"":[{""x"":785,""y"":1020},{""x"":654,""y"":1020},{""x"":654,""y"":891},{""x"":785,""y"":891}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1558439554000,1560850567000,79.877,img_2136.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjvxqo84875es0a08xz963hu6,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2eHFvODQ4NzVlczBhMDh4ejk2M2h1NiIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0.ps0iHlWgKl4LCL_ymuo47GrDC9cxqFYK89HzobKWNtw""}"
cjvxqp9t96y0h0828vx5v4rsc,cjuaxrtnnvwmf0bqp4jwi3909,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2F15ca3222-9b89-af5f-ac5a-2a4b0b291154-img_2137.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":894,""y"":533}}],""Ampfer"":[{""geometry"":[{""x"":982,""y"":638},{""x"":814,""y"":638},{""x"":814,""y"":441},{""x"":982,""y"":441}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1558439603000,1560850551000,48.338,img_2137.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjvxqp9t96y0h0828vx5v4rsc,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2eHFwOXQ5NnkwaDA4Mjh2eDV2NHJzYyIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0.cdmq1zxrwft02598gMqOQgYzA42q98eImIAAuYjidSI""}"
cjvxqq9dx7w7s08384zai3qdd,cjuaxrtnnvwmj0bqpfqw0yr45,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2Fc5dceed8-4a4a-92b9-27e3-fbc84044e534-img_2138.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":1112,""y"":821}}],""Ampfer"":[{""geometry"":[{""x"":1161,""y"":906},{""x"":1063,""y"":906},{""x"":1063,""y"":738},{""x"":1161,""y"":738}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1558439649000,1560850542000,45.404,img_2138.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjvxqq9dx7w7s08384zai3qdd,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2eHFxOWR4N3c3czA4Mzg0emFpM3FkZCIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0.8yafLjqE3jgH5ErehUFDUdJ8xalMa1w7udd5FuHYz9w""}"
cjvxqxq3o840j0804otxuzw39,cjuaxrtnnvwmn0bqpfsrrk5qe,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2F6788cf3e-804b-1d3b-a637-9bb5f3959cea-img_2139.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":813,""y"":423}},{""geometry"":{""x"":816,""y"":755}},{""geometry"":{""x"":1415,""y"":939}},{""geometry"":{""x"":1370,""y"":847}}],""Ampfer"":[{""geometry"":[{""x"":756,""y"":330},{""x"":756,""y"":520},{""x"":874,""y"":520},{""x"":874,""y"":330}]},{""geometry"":[{""x"":751,""y"":676},{""x"":751,""y"":834},{""x"":888,""y"":834},{""x"":888,""y"":676}]},{""geometry"":[{""x"":1525,""y"":1024},{""x"":1302,""y"":1024},{""x"":1302,""y"":844},{""x"":1525,""y"":844}]},{""geometry"":[{""x"":1296,""y"":728},{""x"":1296,""y"":934},{""x"":1449,""y"":934},{""x"":1449,""y"":728}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1558439998000,1560850533000,347.168,img_2139.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjvxqxq3o840j0804otxuzw39,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2eHF4cTNvODQwajA4MDRvdHh1enczOSIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0.hynO5ldBQi7oUNTWroLH3D18Lcqjsgr82k_yeqyjJwE""}"
cjvxqy2h5782m0a08aij35l7f,cjuaxrtnnvwmr0bqpti7mt6v0,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2Ff7ea88ce-acc7-5871-a41f-e34cde6d7022-img_2140.png,"{""bild_enthaelt_ampfer"":""nein""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1558440014000,1558440014000,14.92,img_2140.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjvxqy2h5782m0a08aij35l7f,
cjvxqycen7yd70838zcp9xzeo,cjuaxrtnnvwmv0bqpqpvqfomv,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2Ff225f1f8-e99d-a885-91ae-639f50c366bc-img_2141.png,"{""bild_enthaelt_ampfer"":""nein""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1558440026000,1558440026000,12.325,img_2141.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjvxqycen7yd70838zcp9xzeo,
cjvxqz9hi85jy0866m9ilkh60,cjuaxrtnnvwmz0bqpu2eolloy,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2Fae6b2189-dd46-2ed4-8650-36aa503556ad-img_2142.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":889,""y"":328}}],""Ampfer"":[{""geometry"":[{""x"":801,""y"":190},{""x"":801,""y"":496},{""x"":978,""y"":496},{""x"":978,""y"":190}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1558440069000,1560850504000,42.262,img_2142.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjvxqz9hi85jy0866m9ilkh60,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2eHF6OWhpODVqeTA4NjZtOWlsa2g2MCIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0.GBmpDjqRDddLE1SUkjMb3hXhcpFfNnzCwbR-f2WlVK0""}"
cjvxr0318791s0a0821ir01mk,cjuaxrtnnvwn30bqppck1suv7,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2F8883fae5-5805-01a5-0f87-e736435b6f79-img_2143.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":922,""y"":368}}],""Ampfer"":[{""geometry"":[{""x"":759,""y"":193},{""x"":759,""y"":558},{""x"":1094,""y"":558},{""x"":1094,""y"":193}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1558440108000,1558440108000,34.409,img_2143.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjvxr0318791s0a0821ir01mk,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2eHIwMzE4NzkxczBhMDgyMWlyMDFtayIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0.Cb5TQnqbx0UeWMee21dYz7YX9otI-xwnVrnj4Gf_q1E""}"
cjvxr5icg871t0804xulvyw0o,cjuaxrtnnvwn70bqptep1y9zy,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2Ff452be63-c382-eb12-0249-302a6fe80479-img_2144.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":287,""y"":148}},{""geometry"":{""x"":668,""y"":171}},{""geometry"":{""x"":927,""y"":519}}],""Ampfer"":[{""geometry"":[{""x"":92,""y"":1},{""x"":92,""y"":327},{""x"":487,""y"":327},{""x"":487,""y"":1}]},{""geometry"":[{""x"":593,""y"":44},{""x"":593,""y"":286},{""x"":743,""y"":286},{""x"":743,""y"":44}]},{""geometry"":[{""x"":766,""y"":418},{""x"":766,""y"":616},{""x"":1077,""y"":616},{""x"":1077,""y"":418}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1558440361000,1560850487000,252.545,img_2144.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjvxr5icg871t0804xulvyw0o,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2eHI1aWNnODcxdDA4MDR4dWx2eXcwbyIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0.UurT63XFaGr_t1DyLzaFW5h6d3aY8pXz2g4p4hyrjsE""}"
cjvxr5ya285gt07958h8uln1m,cjuaxrtnnvwnb0bqpt7ge7nso,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2F9fdc9d99-194e-9764-5df9-129ce6761475-img_2145.png,"{""bild_enthaelt_ampfer"":""nein""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1558440381000,1558440381000,20.012,img_2145.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjvxr5ya285gt07958h8uln1m,
cjvxr6pcn816z0838hvl4u11k,cjuaxrtnnvwnf0bqp2izhf10k,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2F11c92c94-cb1e-44e1-69a7-8eb477dd45e6-img_2146.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":599,""y"":87}}],""Ampfer"":[{""geometry"":[{""x"":350,""y"":0},{""x"":350,""y"":210},{""x"":848,""y"":210},{""x"":848,""y"":0}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1558440416000,1560850462000,34.479,img_2146.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjvxr6pcn816z0838hvl4u11k,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2eHI2cGNuODE2ejA4Mzhodmw0dTExayIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0.5ZwNZ6v_nbnHxsm5m4sFXdIm6mcsM8EBX80Zw70TG4M""}"
cjvxr7yk087qj0804kcyqg3d9,cjuaxrtnnvwnj0bqp6lmkhhj8,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2F3b7f2514-93ff-3f61-6419-13758cb229ce-img_2147.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":818,""y"":590}},{""geometry"":{""x"":316,""y"":378}}],""Ampfer"":[{""geometry"":[{""x"":958,""y"":742},{""x"":661,""y"":742},{""x"":661,""y"":432},{""x"":958,""y"":432}]},{""geometry"":[{""x"":400,""y"":482},{""x"":232,""y"":482},{""x"":232,""y"":288},{""x"":400,""y"":288}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1558440475000,1560850451000,58.002,img_2147.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjvxr7yk087qj0804kcyqg3d9,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p2eHI3eWswODdxajA4MDRrY3lxZzNkOSIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0._sE5CBDv5gx2AH1jhtNsfozSxy4XsV7FXTHl19ne0LM""}"
